Time (s),Channel 1 (V),Channel 2 (V)
-0.002580165,5.058599037478012,0.166296607629571
-0.002579535,5.057588907760931,0.165281208809455
-0.002578905,5.056242068138155,0.1649427425360823
-0.002578275,5.052874969081216,0.1625734786224759
-0.002577645,5.051528129458442,0.1602042147088717
-0.002577015,5.049844579929973,0.1591888158887552
-0.002576385,5.047487610590117,0.1561426194284069
-0.002575755,5.04614077096734,0.1547887543349168
-0.002575125,5.044120511533177,0.1530964229680558
-0.002574495,5.042100252099015,0.1517425578745677
-0.002573865,5.040416702570545,0.1493732939609618
-0.002573235,5.039743282759155,0.1497117602343325
-0.002572605,5.036712893607913,0.1463270975006122
-0.002571975,5.03469263417375,0.1463270975006122
-0.002571345,5.03300908464528,0.142265502220145
-0.002570715,5.030988825211118,0.1402347045799128
-0.002570085,5.029305275682649,0.1378654406663075
-0.002569455,5.026611596437099,0.1378654406663075
-0.002568825,5.026274886531404,0.1365115755728188
-0.002568195,5.025601466720015,0.1354961767527008
-0.002567565,5.021224237945996,0.1324499802923526
-0.002566935,5.019540688417528,0.1283883850118864
-0.002566305,5.01819384879475,0.1294037838320015
-0.002565675,5.015163459643508,0.1263575873716533
-0.002565045,5.014826749737814,0.1253421885515367
-0.002564415,5.013143200209345,0.1233113909113045
-0.002563785,5.01179636058657,0.1233113909113036
-0.002563155,5.00842926152963,0.1202651944509529
-0.002562525,5.00741913181255,0.1178959305373486
-0.002561895,5.00573558228408,0.1155266666237433
-0.002561265,5.003715322849915,0.1155266666237418
-0.002560635,5.000684933698673,0.1121420038900215
-0.002560005,5.000684933698673,0.1111266050699049
-0.002559375,4.999001384170205,0.111465071343277
-0.002558745,4.997317834641735,0.1101112062497884
-0.002558115,4.996981124736041,0.1090958074296718
-0.002557485,4.994960865301878,0.1074034760628109
-0.002556855,4.994287445490491,0.1060496109693222
-0.002556225,4.992603895962021,0.1043572796024608
-0.002555595,4.991930476150634,0.1033418807823447
-0.002554965,4.990246926622164,0.1033418807823447
-0.002554335,4.988563377093696,0.1002956843219964
-0.002553705,4.987553247376614,0.09894181922850631
-0.002553075,4.986543117659532,0.09826488668176193
-0.002552445,4.985196278036756,0.09826488668176193
-0.002551815,4.983176018602594,0.09555715649478445
-0.002551185,4.979808919545655,0.09318789258117793
-0.002550555,4.977115240300105,0.09048016239420169
-0.002549925,4.97576840067733,0.08912629730071295
-0.002549295,4.974758270960249,0.08777243220722483
-0.002548665,4.973411431337473,0.08641856711373547
-0.002548035,4.970381042186228,0.08337237065338582
-0.002547405,4.96869749265776,0.08303390438001378
-0.002546775,4.967687362940677,0.08269543810664144
-0.002546145,4.96364684407235,0.07727997773268604
-0.002545515,4.962300004449577,0.07626457891256994
-0.002544885,4.961963294543883,0.07524918009245338
-0.002544255,4.95893290539264,0.07287991617884917
-0.002543625,4.956912645958475,0.07186451735873153
-0.002542995,4.955229096430006,0.06881832089838189
-0.002542365,4.952198707278763,0.06644905698477767
-0.002541735,4.950851867655986,0.06475672561791566
-0.002541105,4.948831608221822,0.06340286052442631
-0.002540475,4.947821478504742,0.06204899543093818
-0.002539845,4.945801219070579,0.06035666406407726
-0.002539215,4.942434120013642,0.05629506878361289
-0.002538585,4.939403730862396,0.05426427114337794
-0.002537955,4.939067020956702,0.05358733859663357
-0.002537325,4.937383471428234,0.05155654095640138
-0.002536695,4.935699921899764,0.04986420958953953
-0.002536065,4.934016372371294,0.04851034449605018
-0.002535435,4.931322693125744,0.04715647940256207
-0.002534805,4.927618884163111,0.04309488412209585
-0.002534175,4.925261914823255,0.04241795157535071
-0.002533545,4.925261914823255,0.04072562020849056
-0.002532915,4.923241655389092,0.03869482256825744
-0.002532285,4.922231525672012,0.03835635629488542
-0.002531655,4.919201136520766,0.03564862610790778
-0.002531025,4.918864426615071,0.03564862610790639
-0.002530395,4.916507457275215,0.03260242964755812
-0.002529765,4.912466938406889,0.02921776691383628
-0.002529135,4.91078338887842,0.02786390182034707
-0.002528505,4.909436549255645,0.02684850300023099
-0.002527875,4.908763129444258,0.02515617163337007
-0.002527245,4.907079579915789,0.02380230653988194
-0.002526615,4.904385900670237,0.02075611007953167
-0.002525985,4.901355511518993,0.01804837989255419
-0.002525355,4.900008671896217,0.01669451479906545
-0.002524725,4.898998542179136,0.01601758225232108
-0.002524095,4.895294733216504,0.01330985206534376
-0.002523465,4.895294733216504,0.01364831833871578
-0.002522835,4.892601053970953,0.0089097905115052
-0.002522205,4.88957066481971,0.007217459144645048
-0.002521575,4.889570664819709,0.008571324238133018
-0.002520945,4.886203565762771,0.005186661504411175
-0.002520315,4.884183306328608,0.001801998770689331
-0.002519685,4.883173176611527,0.0007865999505727722
-0.002519055,4.880479497365975,-0.001244197689660485
-0.002518425,4.880479497365975,-0.001582663963032513
-0.002517795,4.878459237931812,-0.003951927876637812
-0.002517165,4.876102268591956,-0.00429039415000984
-0.002516535,4.875428848780568,-0.004967326696754371
-0.002515905,4.873745299252099,-0.007336590610359656
-0.002515275,4.872398459629324,-0.008690455703847766
-0.002514645,4.870714910100855,-0.009705854523964941
-0.002514015,4.868357940760998,-0.01207511843757056
-0.002513385,4.86768452094961,-0.01275205098431462
-0.002512755,4.867347811043916,-0.01309051725768678
-0.002512125,4.866000971421141,-0.01512131489791898
-0.002511495,4.865327551609753,-0.0154597811712921
-0.002510865,4.863644002081284,-0.01816751135826955
-0.002510235,4.86330729217559,-0.01918291017838565
-0.002509605,4.859940193118652,-0.02087524154524703
-0.002508975,4.856573094061712,-0.02222910663873671
-0.002508345,4.855562964344632,-0.02425990427896887
-0.002507715,4.852869285099081,-0.02730610073931855
-0.002507085,4.851185735570613,-0.02933689837955072
-0.002506455,4.848828766230755,-0.03170616229315695
-0.002505825,4.846808506796592,-0.03339849366001788
-0.002505195,4.845798377079512,-0.03339849366001788
-0.002504565,4.842431278022572,-0.03746008894048408
-0.002503935,4.841757858211184,-0.03847548776060126
-0.002503305,4.839064178965634,-0.03982935285408937
-0.002502675,4.836707209625778,-0.04186015049432248
-0.002502045,4.835360370003,-0.04287554931444043
-0.002501415,4.832329980851758,-0.04592174577478869
-0.002500785,4.830646431323289,-0.04829100968839398
-0.002500155,4.829299591700514,-0.05032180732862617
-0.002499525,4.828626171889126,-0.04998334105525493
-0.002498895,4.825595782737881,-0.05235260496886175
-0.002498265,4.823238813398024,-0.05573726770258206
-0.002497635,4.820545134152473,-0.05776806534281517
-0.002497005,4.820208424246778,-0.05810653161618888
-0.002496375,4.816841325189841,-0.06149119434990918
-0.002495745,4.815494485567066,-0.06216812689665355
-0.002495115,4.813474226132904,-0.06352199199014169
-0.002494485,4.809096997358884,-0.06758358727060851
-0.002493855,4.80876028745319,-0.0672451209972371
-0.002493225,4.808086867641802,-0.06893745236409726
-0.002492595,4.805729898301945,-0.07029131745758599
-0.002491965,4.803709638867781,-0.07333751391793672
-0.002491335,4.801352669527925,-0.07570677783154095
-0.002490705,4.799332410093762,-0.07672217665165751
-0.002490075,4.797648860565294,-0.07942990683863373
-0.002489445,4.796302020942518,-0.08078377193212372
-0.002488815,4.795291891225436,-0.08213763702561244
-0.002488185,4.791924792168498,-0.08484536721258992
-0.002487555,4.789231112922947,-0.08687616485282304
-0.002486925,4.787547563394477,-0.08924542876642878
-0.002486295,4.784853884148927,-0.09026082758654488
-0.002485665,4.78249691480907,-0.09195315895340581
-0.002485035,4.781823494997683,-0.09364549032026596
-0.002484405,4.781150075186296,-0.09466088914038329
-0.002483775,4.778119686035051,-0.09635322050724421
-0.002483145,4.774752586978113,-0.09939941696759386
-0.002482515,4.775089296883807,-0.101430214607827
-0.002481885,4.774752586978111,-0.1010917483344563
-0.002481255,4.770375358204093,-0.1044764110681766
-0.002480625,4.768018388864236,-0.1071841412551541
-0.002479995,4.767344969052848,-0.1068456749817821
-0.002479365,4.76397786999591,-0.1095534051687594
-0.002478735,4.762967740278828,-0.1115842028089925
-0.002478105,4.760274061033279,-0.1129380679024806
-0.002477475,4.759263931316196,-0.1153073318160865
-0.002476845,4.756906961976338,-0.1176765957296924
-0.002476215,4.754549992636483,-0.1190304608231806
-0.002475585,4.754213282730789,-0.1190304608231806
-0.002474955,4.751856313390933,-0.1210612584634127
-0.002474325,4.749499344051076,-0.1237689886503912
-0.002473695,4.749836053956769,-0.1241074549237633
-0.002473065,4.74714237471122,-0.1268151851107396
-0.002472435,4.744785405371362,-0.127153651384113
-0.002471805,4.74377527565428,-0.1298613815710903
-0.002471175,4.744111985559974,-0.1295229152977183
-0.002470545,4.741755016220117,-0.1312152466645792
-0.002469915,4.74108159640873,-0.1322306454846953
-0.002469285,4.738724627068873,-0.1332460443048123
-0.002468655,4.737041077540404,-0.1352768419450454
-0.002468025,4.737714497351791,-0.1345999093983014
-0.002467395,4.734684108200547,-0.1379845721320229
-0.002466765,4.734347398294852,-0.1393384372255121
-0.002466135,4.73232713886069,-0.1403538360456282
-0.002465505,4.730980299237915,-0.1406923023190004
-0.002464875,4.729970169520831,-0.1420461674124905
-0.002464245,4.726939780369588,-0.1450923638728388
-0.002463615,4.725592940746814,-0.1474616277864441
-0.002462985,4.723235971406957,-0.1484770266065601
-0.002462355,4.722899261501262,-0.1498308917000493
-0.002461725,4.719868872350017,-0.1511847567935395
-0.002461095,4.717848612915855,-0.1542309532538878
-0.002460465,4.714818223764611,-0.1562617508941209
-0.002459835,4.713471384141834,-0.1579540822609821
-0.002459205,4.711787834613366,-0.1586310148077262
-0.002458575,4.711114414801979,-0.1606618124479593
-0.002457945,4.707410605839348,-0.1637080089083075
-0.002457315,4.707410605839346,-0.1633695426349368
-0.002456685,4.70505363649949,-0.1643849414550533
-0.002456055,4.703033377065327,-0.1667542053686586
-0.002455425,4.700002987914083,-0.1708158006491248
-0.002454795,4.698319438385612,-0.1721696657426144
-0.002454165,4.695962469045757,-0.1742004633828466
-0.002453535,4.695289049234368,-0.174877395929591
-0.002452905,4.693942209611595,-0.1769081935698232
-0.002452275,4.690575110554655,-0.1799543900301738
-0.002451645,4.687544721403411,-0.1813082551236625
-0.002451015,4.688891561026185,-0.1809697888502903
-0.002450385,4.686871301592022,-0.1819851876704069
-0.002449755,4.684514332252165,-0.1843544515840126
-0.002449125,4.683167492629391,-0.1853698504041288
-0.002448495,4.68047381338384,-0.1884160468644784
-0.002447865,4.678453553949678,-0.1901083782313386
-0.002447235,4.675086454892739,-0.1918007095982003
-0.002446605,4.675086454892739,-0.1945084397851777
-0.002445975,4.674076325175658,-0.1955238386052938
-0.002445345,4.672056065741494,-0.1965392374254108
-0.002444715,4.669362386495942,-0.1982315687922724
-0.002444085,4.668015546873169,-0.1995854338857605
-0.002443455,4.665321867627617,-0.202293164072738
-0.002442825,4.66464844781623,-0.203308562892854
-0.002442195,4.66195476857068,-0.2056778268064598
-0.002441565,4.662291478476373,-0.2070316918999486
-0.002440935,4.657914249702355,-0.2090624895401808
-0.002440305,4.656567410079578,-0.2097394220869261
-0.002439675,4.654883860551108,-0.2117702197271599
-0.002439045,4.652190181305558,-0.21346255109402
-0.002438415,4.652190181305558,-0.215154882460881
-0.002437785,4.650843341682783,-0.215493348734253
-0.002437155,4.649833211965701,-0.2165087475543697
-0.002436525,4.647476242625845,-0.2198934102880916
-0.002435895,4.646466112908764,-0.2215857416549517
-0.002435265,4.643099013851825,-0.2229396067484412
-0.002434635,4.641415464323357,-0.2236165392951849
-0.002434005,4.642425594040438,-0.2219242079283247
-0.002433375,4.639058494983499,-0.2266627357555353
-0.002432745,4.636701525643641,-0.2283550671223974
-0.002432115,4.635017976115173,-0.2310627973093737
-0.002431485,4.633671136492397,-0.2314012635827458
-0.002430855,4.631314167152541,-0.2347859263164662
-0.002430225,4.630977457246847,-0.2354628588632121
-0.002429595,4.630640747341152,-0.2361397914099569
-0.002428965,4.627947068095603,-0.237155190230073
-0.002428335,4.624916678944358,-0.2412167855105392
-0.002427705,4.623906549227276,-0.2425706506040284
-0.002427075,4.62154957988742,-0.2435860494241445
-0.002426445,4.620202740264644,-0.2435860494241445
-0.002425815,4.619192610547564,-0.2459553133377487
-0.002425185,4.619866030358951,-0.2462937796111219
-0.002424555,4.617845770924786,-0.2462937796111229
-0.002423925,4.615488801584931,-0.2483245772513551
-0.002423295,4.613468542150768,-0.2503553748915882
-0.002422665,4.61279512233938,-0.2500169086182168
-0.002422035,4.612458412433686,-0.2517092399850769
-0.002421405,4.611448282716605,-0.2527246388051935
-0.002420775,4.611111572810911,-0.2540785038986816
-0.002420145,4.608081183659666,-0.2540785038986823
-0.002419515,4.609428023282442,-0.2544169701720544
-0.002418885,4.607071053942585,-0.2557708352655431
-0.002418255,4.606397634131198,-0.2571247003590319
-0.002417625,4.605387504414115,-0.257463166632405
-0.002416995,4.603703954885646,-0.2594939642726372
-0.002416365,4.603367244979953,-0.2598324305460094
-0.002415735,4.601010275640097,-0.2618632281862415
-0.002415105,4.599326726111626,-0.2642324920998478
-0.002414475,4.598316596394545,-0.2652478909199643
-0.002413845,4.59696975677177,-0.2669402222868252
-0.002413215,4.594276077526219,-0.2686325536536861
-0.002412585,4.592255818092055,-0.2703248850205475
-0.002411955,4.590572268563587,-0.2713402838406637
-0.002411325,4.589225428940812,-0.2726941489341523
-0.002410695,4.587541879412344,-0.2726941489341523
-0.002410065,4.587205169506649,-0.2747249465743855
-0.002409435,4.585858329883874,-0.2760788116678742
-0.002408805,4.583164650638324,-0.2774326767613624
-0.002408175,4.580470971392772,-0.2804788732217126
-0.002407545,4.579124131769997,-0.282509670861946
-0.002406915,4.579460841675691,-0.2831866034086901
-0.002406285,4.57845071195861,-0.2842020022288066
-0.002405655,4.575420322807367,-0.2855558673222948
