Time (s),Channel 1 (V),Channel 2 (V)
-0.00258006,5.996511236960881,0.9380405083776273
-0.00257943,5.981720466968674,0.9269009799446186
-0.0025788,5.98541815946672,0.9231878038002755
-0.00257817,5.99281354446282,0.9120482753672551
-0.00257754,5.97432508197256,0.8971955707899101
-0.00257691,5.966929696976452,0.8971955707899101
-0.00257628,5.948441234486192,0.8860560423569015
-0.00257565,5.944743541988131,0.8786296900682206
-0.00257502,5.944743541988131,0.8860560423568964
-0.00257439,5.933650464493976,0.8712033377795515
-0.00257376,5.93365046449397,0.8637769854908688
-0.00257313,5.933650464493961,0.8637769854908655
-0.0025725,5.911464309505648,0.856350633202193
-0.00257187,5.900371232011488,0.8526374570578551
-0.00257124,5.896673539513433,0.8452111047691759
-0.00257061,5.89297584701538,0.8377847524805034
-0.00256998,5.870789692027059,0.8229320479031517
-0.00256935,5.878185077023163,0.8229320479031517
-0.00256872,5.863394307030952,0.811792519470138
-0.00256809,5.859696614532893,0.7932266387484483
-0.00256746,5.848603537038738,0.7932266387484483
-0.00256683,5.837510459544577,0.7895134626041104
-0.0025662,5.833812767046521,0.774660758026757
-0.00256557,5.83011507454847,0.7709475818824209
-0.00256494,5.822719689552363,0.7560948773050691
-0.00256431,5.811626612058207,0.7560948773050691
-0.00256368,5.807928919560148,0.7560948773050691
-0.00256305,5.804231227062095,0.7486685250163899
-0.00256242,5.804231227062095,0.7412421727277174
-0.00256179,5.793138149567934,0.7301026442947037
-0.00256116,5.763556609583505,0.7301026442946953
-0.00256053,5.763556609583505,0.7115367635730141
-0.0025599,5.759858917085452,0.7078235874286761
-0.00255927,5.748765839591297,0.6892577067069949
-0.00255864,5.73767276209713,0.7003972351400003
-0.00255801,5.726579684602969,0.6892577067069865
-0.00255738,5.722881992104916,0.670691825985297
-0.00255675,5.726579684602969,0.6632654736966211
-0.00255612,5.704393529614642,0.6669786498409522
-0.00255549,5.693300452120488,0.6521259452636073
-0.00255486,5.700695837116594,0.6409864168305935
-0.00255423,5.685905067124387,0.6224205361089123
-0.0025536,5.667416604634112,0.6335600645419177
-0.00255297,5.667416604634112,0.6149941838202282
-0.00255234,5.660021219638005,0.6187073599645661
-0.00255171,5.648928142143844,0.6149941838202282
-0.00255108,5.656323527139942,0.6001414792428713
