Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
113.76953125,-84.45698100620336,-24.6955497634196,-99.27676039789725,116.0213449768547
114.2578125,-85.67933794457605,168.140058850911,-96.89118771336909,-161.1220651681917
114.74609375,-85.88945085918971,7.888400814902616,-90.41342527174234,21.4652557301895
115.234375,-86.28133191311157,-155.3562126293705,-88.2194847671569,-155.4264034846465
115.72265625,-87.73961701379113,21.89258312295062,-86.56380078923384,20.01019226408255
116.2109375,-87.71055383892963,171.225774454872,-87.96149831811664,-154.1661046978243
116.69921875,-87.01383471782739,-34.90976341851111,-90.92176816403936,53.31821244202333
117.1875,-87.04110298955655,124.2218385524614,-92.4078724085318,-113.078309913449
117.67578125,-85.06266728210066,-64.70168722484317,-96.54822840699697,37.95535294092493
118.1640625,-84.17456011009071,116.8922521643183,-93.70392085405496,-158.4276558510948
118.65234375,-85.70550439200406,-49.72917113116604,-90.43935932978199,-13.36781263498716
119.140625,-86.63799867721623,150.3581809727328,-85.56662945997031,130.3776677296295
119.62890625,-87.55468740745728,-17.07457633922014,-85.5075026018301,-57.0272259220509
120.1171875,-89.17240947557693,166.5492197934044,-86.43820944119878,115.8801683425948
120.60546875,-90.78096507649038,-42.35743415687541,-86.59878713642524,-85.74422156476059
121.09375,-88.41989860120556,91.54395281728114,-88.7914970381315,64.82309721513035
121.58203125,-84.54590774088433,-106.1777574779972,-91.23187914053261,-131.8697784709507
122.0703125,-82.318764275353,64.30957535012946,-91.38732046270781,26.48402963030573
122.55859375,-81.88952783932629,-131.5742744188646,-90.56964762559863,-175.9061831980536
123.046875,-83.07148865405502,34.62614450835576,-93.36344183357413,-5.287757820370465
123.53515625,-84.31262491458399,-153.1193485039962,-98.96921420666072,179.7316645254519
124.0234375,-85.33961394884378,25.43913447962424,-100.3949280934608,31.15350552176317
124.51171875,-89.5850195047136,-135.7272750000244,-93.58337890733688,-123.2291722650363
125,-90.46979117102023,87.41157760013549,-89.26012458203827,78.83248703806996
125.48828125,-89.5821090211429,-67.32450120171622,-88.63461126172112,-85.0030784962487
125.9765625,-87.15660810809158,148.3591446713044,-88.5889446220821,117.0439604609417
126.46484375,-85.21441456535118,-22.85179365476048,-85.30577594045356,-25.80228870525622
126.953125,-86.70038248533191,159.4074290126953,-81.93706613714797,179.4836206369255
127.44140625,-87.74807913849288,-16.34103458505426,-80.90572339917571,9.137832063592471
127.9296875,-87.47789019901327,153.0820654094743,-81.60756174287981,-164.7486131881233
128.41796875,-88.6240487054426,-41.4359910873348,-82.35390539117645,33.93689739026002
128.90625,-89.46512091109665,130.308653837948,-83.06658196821148,-121.92416786734
129.39453125,-88.11256056373551,-62.57707054449033,-84.18939417604223,87.1779208640172
129.8828125,-86.65307759017567,97.70802215017373,-84.3348475738353,-76.49380746634775
130.37109375,-86.64542229999006,-95.94522069820539,-86.70910583223383,115.7330232446439
130.859375,-88.95344060788723,70.35268628098632,-89.70742903987019,-14.53293473621994
131.34765625,-92.31072965678491,-118.7964503157409,-87.77740870083517,-151.7928126914893
131.8359375,-93.1730784627843,84.9054324357447,-87.51293438655659,38.23440289626085
132.32421875,-91.66975622447082,-65.19571422268569,-90.28442640287568,-151.0735921673776
132.8125,-88.98023040669671,139.3226143172999,-93.26747111376952,7.109154350172992
133.30078125,-88.01603624954612,-38.04729064940913,-97.28646571914317,167.3863706031283
133.7890625,-91.42507815453625,149.1220050439883,-100.6287122082069,173.6390875981891
134.27734375,-95.52394150610351,0.03044802375353749,-88.63613334710945,-14.04575482574959
134.765625,-98.59944150694473,-156.4443395198971,-84.94472956971177,167.9018884645861
135.25390625,-99.7374577724307,27.56102203246515,-83.75677372587032,-6.773709061575197
135.7421875,-92.65692391278293,173.0837528872875,-82.2708798719804,-165.278613523794
136.23046875,-88.72144590634805,-12.2672029221786,-81.03994398147726,40.89067664613373
136.71875,-91.59196999595059,-177.4335294502831,-81.43787249576889,-101.8731912152462
137.20703125,-94.74886523346244,49.04701778256908,-80.89755571550731,104.8499880120974
137.6953125,-94.11750191630297,-87.94478809489856,-82.46473935855855,-60.04706200421617
138.18359375,-90.48242269784839,122.3671474628245,-83.29409749031564,158.7513440668181
138.671875,-88.82865941581429,-56.43727544117449,-82.28425951017478,14.28654066984675
139.16015625,-88.78122670817419,106.0786105370652,-83.95342534314558,-139.538539227737
139.6484375,-86.74800543642446,-90.5935178477354,-87.1150382385909,51.43748933832118
140.13671875,-85.69245907780163,89.79063138202977,-91.45582263578463,-143.4797810012936
140.625,-85.86847381960121,-82.58026721025973,-95.18601388666787,-50.81847101006299
141.11328125,-88.08411706728259,103.1233555202605,-87.28729734586408,105.4044994180429
141.6015625,-95.06357374147449,-72.6939431213133,-84.27122253705105,-55.35055303572421
142.08984375,-116.3517192563041,118.4627481453443,-81.63975272061595,148.7518156386183
142.578125,-105.8875005558812,68.58954396259526,-79.27706856051394,-16.93360459950814
143.06640625,-100.3174877959832,-175.386841755198,-78.84970400891845,171.2627829660763
143.5546875,-93.20696274456549,-13.29593107438311,-80.60170041174928,0.5002197002015789
144.04296875,-91.24519437071113,175.5531504033514,-84.80672224840772,-173.4979894695437
144.53125,-95.68551163802027,7.511769335354459,-96.81868455462907,19.42874844070652
145.01953125,-103.6278518901813,-19.34142052950126,-91.20110943854412,-24.24403437419168
145.5078125,-93.25996247793475,174.2760468239496,-85.52815032092784,155.9767819162055
145.99609375,-90.93027191366855,5.226994921342646,-84.10635023697571,-24.62629502062412
146.484375,-89.77167304799886,-165.4513315794485,-85.08925968358243,153.5886914937856
146.97265625,-91.89083353733609,5.502844100477802,-87.9265325564741,-38.99557846502773
147.4609375,-91.9397606787299,162.9509272723114,-94.57042947018758,133.6604044046285
147.94921875,-89.61011420776933,-16.76436231950325,-96.26252111269231,92.8148857559061
148.4375,-91.02177340625056,166.5149957092235,-93.15124052856081,-89.05302979761311
148.92578125,-93.71152991508168,-28.48101394818196,-96.29362910637735,21.84688529896486
149.4140625,-93.67415531936413,143.6261403725331,-93.70901408894215,171.3809907383479
