Time (s),Channel 1 (V)
-6.462832369942197e-05,0.008684354050976872
-6.460832369942196e-05,0.01607973904708404
-6.458832369942196e-05,-0.009804108439264143
-6.456832369942197e-05,0.04935897152953939
-6.454832369942197e-05,3.229374519855648
-6.452832369942197e-05,3.240467597349809
-6.450832369942196e-05,3.266351444836184
-6.448832369942197e-05,3.270049137334236
-6.446832369942197e-05,0.09742897400426288
-6.444832369942197e-05,0.05305666402761988
-6.442832369942196e-05,0.01607973904708404
-6.440832369942196e-05,-0.01719949343539485
-6.438832369942197e-05,-0.009804108439291047
-6.436832369942197e-05,0.02347512404319121
-6.434832369942196e-05,0.03087050903929837
-6.432832369942196e-05,0.06784743402127191
-6.430832369942197e-05,3.229374519854211
-6.428832369942197e-05,3.247862982345916
-6.426832369942196e-05,3.270049137334238
-6.424832369942196e-05,3.288537599823066
-6.422832369942197e-05,0.1233128214920773
-6.420832369942197e-05,0.0715451265178878
-6.418832369942197e-05,0.02347512404319121
-6.416832369942196e-05,-0.009804108439291047
-6.414832369942197e-05,0.001288969054864659
-6.412832369942197e-05,0.004986661552923288
-6.410832369942197e-05,0.01977743154513762
-6.408832369942196e-05,0.05305666402761988
-6.406832369942196e-05,3.203490672369283
-6.404832369942197e-05,3.225676827357595
-6.402832369942197e-05,3.266351444836184
-6.400832369942196e-05,3.314421447310881
-6.398832369942196e-05,3.30332836981672
-6.396832369942197e-05,3.30332836981672
-6.394832369942197e-05,3.284839907326452
-6.392832369942196e-05,3.244165289847863
-6.390832369942196e-05,0.1085220514983984
-6.388832369942197e-05,0.0530566640276451
-6.386832369942197e-05,0.03087050903929837
-6.384832369942197e-05,-0.00240872344318388
-6.382832369942196e-05,-0.01350180093734463
-6.380832369942197e-05,0.004986661552914882
-6.378832369942197e-05,0.02347512404319121
-6.376832369942197e-05,0.0715451265178878
-6.374832369942196e-05,3.221979134859541
-6.372832369942196e-05,3.236769904851772
-6.370832369942197e-05,3.273746829832291
-6.368832369942197e-05,3.277444522330345
-6.366832369942196e-05,0.1085220514984236
-6.364832369942196e-05,0.06045204902370854
-6.362832369942197e-05,0.01977743154513762
-6.360832369942197e-05,-0.0208971859334518
-6.358832369942196e-05,-0.03199026342761255
-6.356832369942196e-05,0.01238204654903382
-6.354832369942197e-05,0.01977743154513426
-6.352832369942197e-05,0.01238204654903046
-6.350832369942196e-05,0.008684354050976872
-6.348832369942196e-05,-0.00240872344318388
-6.346832369942197e-05,-0.00240872344318388
-6.344832369942197e-05,0.04566127903151271
-6.342832369942197e-05,3.221979134859541
-6.340832369942196e-05,3.233072212353702
-6.338832369942196e-05,3.258956059840099
-6.336832369942197e-05,3.307026062314773
-6.334832369942197e-05,3.321816832306988
-6.332832369942196e-05,3.295932984820613
-6.330832369942196e-05,3.299630677318665
-6.328832369942197e-05,3.295932984820613
-6.326832369942197e-05,3.30332836981672
-6.324832369942196e-05,3.30332836981672
-6.322832369942196e-05,3.3033283698167
-6.320832369942197e-05,3.258956059840097
-6.318832369942197e-05,0.1122197439964772
-6.316832369942196e-05,0.06414974152178063
-6.314832369942196e-05,0.04566127903151271
-6.312832369942197e-05,-0.009804108439265824
-6.310832369942197e-05,-0.009804108439291047
-6.308832369942197e-05,0.01977743154513762
-6.306832369942196e-05,0.02717281654124479
-6.304832369942197e-05,0.01977743154514099
-6.302832369942197e-05,0.008684354050976872
-6.300832369942197e-05,0.01977743154513762
-6.298832369942196e-05,0.01607973904708404
-6.296832369942196e-05,0.07154512651932214
-6.294832369942197e-05,3.225676827357595
-6.292832369942197e-05,3.247862982345916
-6.290832369942196e-05,3.277444522330345
-6.288832369942196e-05,3.332909909801149
-6.286832369942197e-05,3.332909909801149
-6.284832369942197e-05,3.325514524805041
-6.282832369942196e-05,3.310723754812827
-6.280832369942196e-05,3.270049137332813
-6.278832369942197e-05,0.1381035914842763
-6.276832369942197e-05,0.07894051151399496
-6.274832369942197e-05,0.05675435652567346
-6.272832369942196e-05,0.06045204902372704
-6.270832369942197e-05,3.236769904850311
-6.268832369942197e-05,3.25156067484397
-6.266832369942197e-05,3.307026062314773
-6.264832369942196e-05,3.347700679793363
-6.262832369942196e-05,3.340305294797244
-6.260832369942197e-05,3.314421447310881
-6.258832369942197e-05,3.314421447310881
-6.256832369942196e-05,3.262653752338131
-6.254832369942196e-05,0.1418012839808807
-6.252832369942197e-05,0.08633589651012735
-6.250832369942197e-05,0.05305666402761988
-6.248832369942196e-05,0.0493589715295663
-6.246832369942196e-05,3.229374519855658
-6.244832369942197e-05,3.251560674843959
-6.242832369942197e-05,3.30332836981672
-6.240832369942197e-05,3.299630677318667
-6.238832369942196e-05,0.1307082064867451
-6.236832369942197e-05,0.0715451265179147
-6.234832369942197e-05,0.03087050903929837
-6.232832369942197e-05,0.0493589715295663
-6.230832369942196e-05,3.229374519855648
-6.228832369942196e-05,3.240467597349837
-6.226832369942197e-05,3.30332836981672
-6.224832369942197e-05,3.336607602299202
-6.222832369942196e-05,3.325514524805041
-6.220832369942196e-05,3.292235292322558
-6.218832369942197e-05,3.288537599824507
-6.216832369942197e-05,3.288537599824505
-6.214832369942196e-05,3.310723754812827
-6.212832369942196e-05,3.307026062314772
-6.210832369942197e-05,3.303328369816722
-6.208832369942197e-05,3.310723754812827
-6.206832369942197e-05,3.30332836981672
-6.204832369942196e-05,3.310723754812827
-6.202832369942197e-05,3.303328369816724
-6.200832369942197e-05,3.310723754812827
-6.198832369942197e-05,3.307026062314773
-6.196832369942196e-05,3.318119139808934
-6.194832369942196e-05,3.314421447310861
-6.192832369942197e-05,3.270049137334238
-6.190832369942197e-05,0.123312821490638
-6.188832369942196e-05,0.06784743401983422
-6.186832369942196e-05,0.04566127903149085
-6.184832369942197e-05,-0.002408723443162022
-6.182832369942197e-05,0.008684354050976872
-6.180832369942196e-05,0.004986661552923288
-6.178832369942196e-05,0.02717281654124311
-6.176832369942197e-05,0.02347512404319289
-6.174832369942197e-05,0.01238204654903046
-6.172832369942197e-05,0.008684354050976872
-6.170832369942196e-05,0.008684354050976872
-6.168832369942197e-05,0.00498666155292497
-6.166832369942197e-05,0.008684354050976872
-6.164832369942197e-05,0.001288969054869704
-6.162832369942196e-05,0.01607973904708404
-6.160832369942196e-05,0.06045204902516137
-6.158832369942197e-05,3.214583749863434
-6.156832369942197e-05,3.240467597349809
-6.154832369942196e-05,3.277444522330345
-6.152832369942196e-05,3.321816832306988
-6.150832369942197e-05,3.321816832306988
-6.148832369942197e-05,3.321816832306988
-6.146832369942196e-05,3.30332836981672
-6.144832369942196e-05,3.262653752336708
-6.142832369942197e-05,0.1344058989862211
-6.140832369942197e-05,0.05305666402761988
-6.138832369942196e-05,0.02717281654124479
-6.136832369942196e-05,0.04196358653345913
-6.134832369942197e-05,3.210886057363939
-6.132832369942197e-05,3.236769904851756
-6.130832369942197e-05,3.281142214828399
-6.128832369942196e-05,3.270049137334238
-6.126832369942196e-05,0.112219743996452
-6.124832369942197e-05,0.05675435652567346
-6.122832369942197e-05,0.01238204654903046
-6.120832369942196e-05,-0.009804108439291047
-6.118832369942196e-05,-0.009804108439277594
-6.116832369942197e-05,0.01977743154513762
-6.114832369942197e-05,0.01977743154513762
-6.112832369942196e-05,0.01977743154513762
-6.110832369942196e-05,0.01238204654902877
-6.108832369942197e-05,0.008684354050978553
-6.106832369942197e-05,0.004986661552923288
-6.104832369942196e-05,0.0493589715295663
-6.102832369942196e-05,3.221979134859541
